date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2024-08-11,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2024-08-11 16:56:00,866,123,272,41,41
2024-08-07,Defibrillators,0,0,2024-08-07 22:38:00,907,131,51,7,7
2024-07-17,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-07-17 18:26:00,839,114,312,45,45
2023-04-25,X-ray Machines,0,0,2023-04-25 21:46:00,850,118,209,32,32
2024-10-01,Wheelchairs,0,0,2024-10-01 10:24:00,875,125,268,38,38
2023-03-20,Defibrillators,0,0,2023-03-20 07:37:00,980,133,34,7,7
2023-03-22,ECG Machines,0,0,2023-03-22 02:45:00,781,108,167,25,25
2024-09-24,CT Scanners,0,0,2024-09-24 11:43:00,862,125,120,16,16
2024-11-01,Electrosurgical Units (Cautery),0,0,2024-11-01 18:11:00,784,119,53,8,8
2023-01-16,Electrosurgical Units (Cautery),0,0,2023-01-16 08:42:00,724,97,41,7,7
2023-12-23,Sterilization Equipment (Autoclaves),0,1,2023-12-23 00:40:00,1005,140,89,13,13
2024-05-28,Surgical Instrument Sets,0,0,2024-05-28 07:02:00,891,125,97,13,13
2023-11-25,Anesthesia Machines,0,1,2023-11-25 02:34:00,813,122,64,9,9
2024-02-21,MRI Machines,0,0,2024-02-21 09:59:00,883,126,104,14,14
2024-07-29,Crash Carts,0,0,2024-07-29 17:44:00,712,108,38,5,5
2024-01-07,Electrosurgical Units (Cautery),0,1,2024-01-07 20:27:00,582,83,23,2,2
2024-05-23,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-05-23 06:55:00,1009,137,379,55,55
2024-10-12,Sterilization Equipment (Autoclaves),1,1,2024-10-12 02:42:00,814,116,121,14,14
2023-12-21,Suction Machines,0,0,2023-12-21 07:37:00,725,108,110,19,19
2023-08-16,Ventilators,0,0,2023-08-16 15:01:00,812,113,141,21,21
2023-01-07,Wheelchairs,0,1,2023-01-07 01:15:00,768,108,218,30,30
2023-06-29,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-06-29 14:18:00,892,123,391,56,56
2023-03-31,Anesthesia Machines,0,0,2023-03-31 10:52:00,821,118,65,8,8
2024-07-12,MRI Machines,0,0,2024-07-12 17:06:00,818,117,125,17,17
2024-05-18,ECG Machines,0,1,2024-05-18 10:18:00,891,123,224,33,33
2023-06-03,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-06-03 03:57:00,966,134,379,53,53
2023-12-20,Electrosurgical Units (Cautery),0,0,2023-12-20 05:19:00,630,96,34,5,5
2023-01-26,Infusion Pumps / Syringe Pumps,0,0,2023-01-26 05:35:00,941,129,300,44,44
2024-01-19,ECG Machines,0,0,2024-01-19 12:05:00,778,114,173,26,26
2024-10-20,Ventilators,0,1,2024-10-20 23:35:00,862,125,148,20,20
2023-05-13,Stretchers,0,1,2023-05-13 19:20:00,820,120,150,23,23
2024-06-17,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-06-17 06:55:00,818,120,275,38,38
2024-01-28,Suction Machines,0,1,2024-01-28 23:43:00,836,116,159,24,24
2024-10-06,Ultrasound Machines,0,1,2024-10-06 02:03:00,909,128,230,34,34
2024-05-14,Surgical Lights,0,0,2024-05-14 23:00:00,756,111,76,12,12
2023-09-18,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-09-18 12:02:00,946,129,357,50,50
2023-07-27,Infusion Pumps / Syringe Pumps,0,0,2023-07-27 23:21:00,810,111,279,39,39
2024-07-14,Defibrillators,0,1,2024-07-14 10:25:00,768,113,30,4,4
2024-05-01,Suction Machines,0,0,2024-05-01 17:40:00,898,124,142,24,24
2024-08-16,CT Scanners,0,0,2024-08-16 18:16:00,821,122,109,16,16
2023-05-13,Ventilators,0,1,2023-05-13 04:04:00,711,104,61,10,10
2023-04-18,X-ray Machines,0,0,2023-04-18 06:27:00,799,112,254,37,37
2023-08-22,Stretchers,0,0,2023-08-22 20:36:00,750,110,175,21,21
2024-04-12,IV Stands,0,0,2024-04-12 23:41:00,843,127,483,67,67
2023-01-09,Sterilization Equipment (Autoclaves),1,0,2023-01-09 08:51:00,954,133,145,21,21
2023-11-03,IV Stands,0,0,2023-11-03 09:56:00,825,113,407,57,57
2023-04-08,Crash Carts,0,1,2023-04-08 11:33:00,773,114,37,5,5
2023-07-17,Anesthesia Machines,0,0,2023-07-17 15:20:00,955,140,75,12,12
2023-03-27,Ventilators,0,0,2023-03-27 16:25:00,802,111,122,18,18
2024-09-23,IV Stands,0,0,2024-09-23 15:24:00,743,106,361,52,52
2023-06-03,Electrosurgical Units (Cautery),0,1,2023-06-03 15:07:00,955,140,88,11,11
2024-08-22,Electrosurgical Units (Cautery),0,0,2024-08-22 16:00:00,755,104,35,6,6
2024-03-28,Ventilators,0,0,2024-03-28 16:33:00,893,130,153,22,22
2023-04-13,Crash Carts,0,0,2023-04-13 07:51:00,742,103,7,0,0
2024-12-27,Stretchers,0,0,2024-12-27 19:57:00,879,122,184,26,26
2023-05-13,X-ray Machines,0,1,2023-05-13 22:37:00,837,123,239,32,32
2024-10-20,Ventilators,0,1,2024-10-20 11:16:00,834,116,124,18,18
2024-12-20,CT Scanners,0,0,2024-12-20 15:01:00,866,120,63,10,10
2023-01-17,ECG Machines,0,0,2023-01-17 15:45:00,853,120,243,36,36
2023-12-31,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-12-31 08:01:00,834,119,280,42,42
2024-11-20,Defibrillators,0,0,2024-11-20 16:14:00,786,112,34,7,7
2024-03-09,Ultrasound Machines,0,1,2024-03-09 10:42:00,837,126,234,32,32
2023-09-07,Ventilators,0,0,2023-09-07 10:30:00,969,137,131,19,19
2024-09-11,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-09-11 01:35:00,892,123,284,41,41
2024-08-31,Operation Tables,0,1,2024-08-31 08:50:00,725,107,27,6,6
2024-08-29,Bedside Lockers,0,0,2024-08-29 03:11:00,930,133,549,78,78
2024-03-22,Electrosurgical Units (Cautery),0,0,2024-03-22 09:41:00,914,129,112,16,16
2024-03-09,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-03-09 00:20:00,720,105,276,40,40
2024-08-03,IV Stands,0,1,2024-08-03 05:55:00,934,135,466,69,69
2023-01-12,Sterilization Equipment (Autoclaves),0,0,2023-01-12 20:06:00,1000,138,140,18,18
2024-07-24,Electrosurgical Units (Cautery),0,0,2024-07-24 05:38:00,789,117,40,6,6
2023-07-15,IV Stands,0,1,2023-07-15 23:59:00,756,109,375,56,56
2024-08-23,MRI Machines,0,0,2024-08-23 08:26:00,899,126,95,14,14
2024-08-14,ECG Machines,0,0,2024-08-14 17:35:00,805,111,201,29,29
2023-12-01,Ventilators,0,0,2023-12-01 19:29:00,691,103,107,15,15
2023-06-02,MRI Machines,0,0,2023-06-02 10:25:00,878,125,82,10,10
2024-01-16,ECG Machines,0,0,2024-01-16 22:46:00,720,99,201,28,28
2024-11-12,Infusion Pumps / Syringe Pumps,0,0,2024-11-12 12:38:00,810,115,293,41,41
2024-04-29,Ventilators,0,0,2024-04-29 11:49:00,840,117,143,20,20
2023-01-18,Surgical Instrument Sets,0,0,2023-01-18 14:07:00,695,105,31,9,9
2024-01-25,Bedside Lockers,0,0,2024-01-25 08:37:00,895,124,485,68,68
2023-02-09,Sterilization Equipment (Autoclaves),0,0,2023-02-09 13:37:00,813,112,89,14,14
2023-10-13,Bedside Lockers,0,0,2023-10-13 03:25:00,731,107,434,60,60
2024-03-13,Surgical Instrument Sets,0,0,2024-03-13 18:07:00,784,117,86,10,10
2024-06-12,Operation Tables,0,0,2024-06-12 06:52:00,802,111,18,3,3
2023-09-23,Operation Tables,0,1,2023-09-23 18:04:00,936,131,92,13,13
2023-12-26,Anesthesia Machines,0,0,2023-12-26 21:25:00,898,133,43,7,7
2024-02-16,Operation Tables,0,0,2024-02-16 19:35:00,785,110,39,6,6
2023-08-10,Infusion Pumps / Syringe Pumps,0,0,2023-08-10 13:17:00,868,122,244,37,37
2024-04-04,Suction Machines,0,0,2024-04-04 11:59:00,764,114,119,18,18
2023-07-06,Wheelchairs,0,0,2023-07-06 06:20:00,745,111,233,33,33
2023-01-24,Defibrillators,0,0,2023-01-24 01:36:00,1042,142,40,4,4
2023-12-27,IV Stands,0,0,2023-12-27 09:29:00,797,107,373,53,53
2024-05-10,Defibrillators,0,0,2024-05-10 19:57:00,787,111,30,6,6
2024-09-08,X-ray Machines,0,1,2024-09-08 22:19:00,636,89,200,28,28
2024-02-02,Surgical Instrument Sets,0,0,2024-02-02 12:53:00,933,133,65,10,10
2023-01-13,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-01-13 20:59:00,922,128,301,44,44
2024-01-05,Electrosurgical Units (Cautery),0,0,2024-01-05 13:00:00,751,110,36,4,4
2023-10-18,Wheelchairs,0,0,2023-10-18 17:57:00,680,103,195,30,30
2024-12-21,IV Stands,0,1,2024-12-21 02:30:00,825,119,405,61,61
2024-06-27,Surgical Lights,0,0,2024-06-27 09:59:00,735,109,12,5,5
2023-06-07,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-06-07 16:16:00,762,109,256,37,37
2023-09-26,Bedside Lockers,0,0,2023-09-26 00:13:00,912,124,469,69,69
2024-05-15,Electrosurgical Units (Cautery),0,0,2024-05-15 21:46:00,760,105,38,7,7
2024-09-30,Bedside Lockers,0,0,2024-09-30 05:04:00,958,132,532,74,74
2024-10-06,X-ray Machines,0,1,2024-10-06 00:23:00,743,113,227,32,32
2023-07-18,Wheelchairs,0,0,2023-07-18 20:09:00,857,125,269,39,39
2024-06-04,Surgical Lights,0,0,2024-06-04 21:57:00,877,131,36,7,7
2024-02-07,MRI Machines,0,0,2024-02-07 09:12:00,810,119,116,16,16
2024-02-23,Crash Carts,0,0,2024-02-23 07:41:00,910,129,24,2,2
2024-05-09,MRI Machines,0,0,2024-05-09 21:41:00,747,105,103,15,15
2024-07-08,X-ray Machines,0,0,2024-07-08 18:55:00,936,133,317,43,43
2024-05-16,Infusion Pumps / Syringe Pumps,0,0,2024-05-16 01:02:00,722,103,215,32,32
2024-08-11,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-08-11 19:10:00,831,118,386,55,55
2024-05-20,Defibrillators,0,0,2024-05-20 16:41:00,906,126,30,5,5
2024-07-11,Operation Tables,0,0,2024-07-11 10:13:00,786,107,61,6,6
2023-08-21,Sterilization Equipment (Autoclaves),0,0,2023-08-21 10:20:00,767,103,72,12,12
2024-10-28,Ventilators,0,0,2024-10-28 17:15:00,942,135,157,23,23
2024-02-07,IV Stands,0,0,2024-02-07 18:06:00,867,120,416,60,60
2024-01-20,IV Stands,0,1,2024-01-20 12:16:00,967,140,501,71,71
2023-02-03,Defibrillators,0,0,2023-02-03 09:01:00,840,120,20,4,4
2023-12-30,Surgical Lights,1,1,2023-12-30 17:49:00,859,117,114,15,15
2023-02-01,Bedside Lockers,0,0,2023-02-01 13:30:00,801,114,410,60,60
2023-11-20,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-11-20 16:28:00,941,134,425,62,62
2023-03-05,Wheelchairs,0,1,2023-03-05 01:39:00,775,114,252,37,37
2023-05-09,Crash Carts,0,0,2023-05-09 10:59:00,897,123,6,0,0
2024-08-01,Operation Tables,0,0,2024-08-01 16:39:00,955,140,61,10,10
2024-07-29,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-07-29 20:20:00,842,119,361,52,52
2023-03-21,ECG Machines,1,0,2023-03-21 05:49:00,883,123,232,32,32
2023-02-26,Electrosurgical Units (Cautery),0,1,2023-02-26 07:28:00,915,125,65,8,8
2024-06-04,MRI Machines,0,0,2024-06-04 23:12:00,961,139,90,12,12
2024-12-31,Stretchers,0,0,2024-12-31 08:45:00,786,115,188,25,25
2024-01-28,MRI Machines,0,1,2024-01-28 10:03:00,807,114,63,12,12
2023-07-06,Bedside Lockers,0,0,2023-07-06 06:14:00,967,133,518,74,74
2024-03-23,Infusion Pumps / Syringe Pumps,0,1,2024-03-23 09:16:00,874,130,306,44,44
2024-10-03,Ventilators,0,0,2024-10-03 03:59:00,793,118,78,11,11
2023-11-30,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-11-30 06:30:00,764,105,299,45,45
2024-06-25,Infusion Pumps / Syringe Pumps,0,0,2024-06-25 01:11:00,848,115,288,41,41
2024-11-20,Anesthesia Machines,0,0,2024-11-20 10:14:00,842,123,60,9,9
2024-04-07,Bedside Lockers,0,1,2024-04-07 11:56:00,760,111,381,56,56
2023-07-22,ECG Machines,0,1,2023-07-22 01:04:00,846,115,195,28,28
2023-11-12,Surgical Instrument Sets,0,1,2023-11-12 20:41:00,795,119,55,8,8
2023-08-10,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-08-10 01:00:00,811,121,361,57,57
2023-12-28,Bedside Lockers,0,0,2023-12-28 03:03:00,765,103,387,56,56
2023-11-26,Ultrasound Machines,0,1,2023-11-26 10:45:00,849,125,237,35,35
2024-11-11,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-11-11 05:18:00,857,121,311,43,43
2023-04-11,Ventilators,0,0,2023-04-11 09:44:00,985,139,194,25,25
2023-09-01,Crash Carts,0,0,2023-09-01 13:02:00,774,104,0,0,0
2024-09-13,CT Scanners,0,0,2024-09-13 15:33:00,709,102,61,10,10
2023-03-20,Surgical Instrument Sets,0,0,2023-03-20 04:26:00,718,97,81,12,12
2024-11-11,Ultrasound Machines,0,0,2024-11-11 13:45:00,861,122,197,28,28
2024-06-21,Operation Tables,0,0,2024-06-21 03:52:00,859,129,25,4,4
2024-11-04,Wheelchairs,0,0,2024-11-04 14:46:00,959,138,282,39,39
2023-09-14,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-09-14 22:44:00,800,118,397,56,56
2023-06-11,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-06-11 10:32:00,944,132,301,44,44
2023-01-03,X-ray Machines,0,0,2023-01-03 22:24:00,988,142,292,42,42
2024-05-15,Anesthesia Machines,0,0,2024-05-15 01:28:00,863,123,25,6,6
2024-10-11,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-10-11 15:36:00,860,119,285,42,42
2024-07-30,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-07-30 15:32:00,901,124,296,44,44
2023-07-18,Wheelchairs,0,0,2023-07-18 12:25:00,944,133,317,45,45
2023-10-13,Sterilization Equipment (Autoclaves),0,0,2023-10-13 15:09:00,808,111,93,16,16
2024-01-05,ECG Machines,0,0,2024-01-05 23:20:00,770,108,239,33,33
2024-02-03,Suction Machines,0,1,2024-02-03 22:04:00,682,98,135,18,18
2024-09-14,Wheelchairs,0,1,2024-09-14 06:46:00,915,131,253,38,38
2023-07-04,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-07-04 05:41:00,908,124,322,46,46
2024-05-03,Infusion Pumps / Syringe Pumps,0,0,2024-05-03 02:11:00,672,102,254,37,37
2023-02-05,CT Scanners,0,1,2023-02-05 21:50:00,743,102,73,10,10
2023-11-17,Infusion Pumps / Syringe Pumps,0,0,2023-11-17 21:37:00,830,122,305,44,44
2023-10-17,Wheelchairs,0,0,2023-10-17 18:10:00,784,117,220,31,31
2023-06-13,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-06-13 10:54:00,1018,149,355,52,52
2023-08-26,Stretchers,0,1,2023-08-26 09:39:00,736,101,122,17,17
2023-04-10,IV Stands,0,0,2023-04-10 08:51:00,772,116,389,58,58
2024-03-22,Wheelchairs,0,0,2024-03-22 12:30:00,866,117,249,34,34
2024-08-27,Surgical Instrument Sets,0,0,2024-08-27 17:23:00,752,109,72,10,10
2023-02-02,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-02-02 14:54:00,732,109,276,41,41
2024-09-13,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-09-13 14:46:00,820,113,310,45,45
2024-02-01,Ultrasound Machines,0,0,2024-02-01 00:11:00,988,136,266,35,35
2023-05-08,Crash Carts,0,0,2023-05-08 11:19:00,965,141,0,1,1
2024-05-07,Suction Machines,0,0,2024-05-07 11:10:00,869,126,156,23,23
2023-11-26,IV Stands,0,1,2023-11-26 14:19:00,803,109,319,49,49
2023-11-20,Surgical Instrument Sets,0,0,2023-11-20 19:51:00,770,113,87,13,13
2024-03-20,Defibrillators,0,0,2024-03-20 18:35:00,779,111,0,3,3
2024-02-13,Stretchers,0,0,2024-02-13 09:20:00,972,144,189,27,27
2024-08-11,Surgical Instrument Sets,0,1,2024-08-11 19:54:00,930,128,69,10,10
2024-12-14,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-12-14 20:45:00,878,119,316,46,46
2023-03-03,Anesthesia Machines,0,0,2023-03-03 23:28:00,811,115,6,2,2
2024-12-20,ECG Machines,0,0,2024-12-20 02:18:00,908,124,240,34,34
2024-01-15,Surgical Instrument Sets,0,0,2024-01-15 07:01:00,774,113,32,5,5
2023-02-10,Crash Carts,0,0,2023-02-10 01:02:00,928,129,0,0,0
2023-04-04,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-04-04 20:03:00,723,104,306,43,43
2023-08-26,Crash Carts,0,1,2023-08-26 06:02:00,706,106,21,2,2
2023-05-07,IV Stands,0,1,2023-05-07 10:44:00,856,122,367,53,53
2024-02-25,X-ray Machines,0,1,2024-02-25 05:55:00,784,119,254,37,37
2024-03-04,MRI Machines,0,0,2024-03-04 05:50:00,714,109,101,12,12
2024-06-10,IV Stands,0,0,2024-06-10 10:48:00,792,113,398,55,55
2024-01-08,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-01-08 03:45:00,788,119,350,50,50
2024-05-18,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-05-18 08:41:00,846,127,389,56,56
2023-06-01,Electrosurgical Units (Cautery),0,0,2023-06-01 03:03:00,904,127,106,12,12
2024-05-11,Crash Carts,0,1,2024-05-11 10:05:00,780,112,7,1,1
2024-03-25,Surgical Lights,0,0,2024-03-25 14:04:00,785,114,71,11,11
2023-10-13,CT Scanners,0,0,2023-10-13 15:33:00,777,114,126,15,15
2024-08-30,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-08-30 18:51:00,822,115,259,38,38
2024-12-26,Stretchers,0,0,2024-12-26 10:04:00,877,123,147,25,25
2024-07-01,Surgical Instrument Sets,0,0,2024-07-01 14:02:00,896,130,96,13,13
2023-02-06,Bedside Lockers,0,0,2023-02-06 17:08:00,898,128,481,67,67
2023-01-22,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-01-22 22:00:00,951,130,377,54,54
2024-03-31,Defibrillators,0,1,2024-03-31 20:45:00,821,119,7,2,2
2024-01-25,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-01-25 08:07:00,839,113,377,56,56
2023-09-09,Anesthesia Machines,1,1,2023-09-09 18:14:00,647,92,9,4,4
2024-04-23,Ultrasound Machines,0,0,2024-04-23 13:53:00,876,125,218,32,32
2023-03-01,Anesthesia Machines,0,0,2023-03-01 10:28:00,739,111,60,11,11
2023-11-07,Suction Machines,0,0,2023-11-07 20:32:00,856,125,161,21,21
2023-11-22,Suction Machines,0,0,2023-11-22 17:26:00,859,129,147,22,22
2023-03-13,Bedside Lockers,0,0,2023-03-13 04:42:00,881,130,496,70,70
2023-08-06,Bedside Lockers,0,1,2023-08-06 16:23:00,850,122,466,68,68
2023-04-19,Ultrasound Machines,0,0,2023-04-19 22:12:00,805,115,210,30,30
2024-10-31,Sterilization Equipment (Autoclaves),0,0,2024-10-31 13:50:00,793,108,70,10,10
2023-07-23,CT Scanners,0,1,2023-07-23 02:07:00,836,120,108,15,15
2024-09-30,Bedside Lockers,0,0,2024-09-30 14:00:00,900,135,508,71,71
2024-06-21,IV Stands,1,0,2024-06-21 16:30:00,917,124,394,55,55
2023-06-10,Stretchers,0,1,2023-06-10 05:03:00,849,128,194,28,28
2024-10-05,Electrosurgical Units (Cautery),0,1,2024-10-05 23:51:00,888,130,33,4,4
2023-05-26,CT Scanners,0,0,2023-05-26 06:43:00,856,128,87,13,13
2024-02-23,Stretchers,0,0,2024-02-23 09:53:00,829,112,164,25,25
2024-04-14,Electrosurgical Units (Cautery),0,1,2024-04-14 21:46:00,882,120,41,6,6
2023-09-27,CT Scanners,0,0,2023-09-27 13:59:00,947,134,162,23,23
2023-06-08,Crash Carts,0,0,2023-06-08 03:19:00,878,123,29,3,3
2024-09-08,Crash Carts,0,1,2024-09-08 21:18:00,973,134,27,3,3
2023-02-06,Sterilization Equipment (Autoclaves),1,0,2023-02-06 09:06:00,867,118,71,10,10
2023-02-19,Surgical Instrument Sets,0,1,2023-02-19 22:34:00,856,117,84,13,13
2024-11-04,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-11-04 00:03:00,871,121,251,37,37
2024-01-24,Defibrillators,0,0,2024-01-24 20:00:00,813,122,4,1,1
2023-04-16,Sterilization Equipment (Autoclaves),0,1,2023-04-16 21:06:00,902,123,75,12,12
2023-11-28,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-11-28 15:33:00,821,119,310,45,45
2024-01-31,Infusion Pumps / Syringe Pumps,0,0,2024-01-31 07:32:00,826,119,317,43,43
2024-08-18,Wheelchairs,0,1,2024-08-18 01:15:00,802,117,252,38,38
2023-08-03,Wheelchairs,0,0,2023-08-03 00:52:00,998,140,305,42,42
2023-12-19,Operation Tables,0,0,2023-12-19 11:22:00,694,106,82,12,12
2024-05-31,Operation Tables,0,0,2024-05-31 05:39:00,774,110,43,5,5
2023-03-05,Sterilization Equipment (Autoclaves),0,1,2023-03-05 12:36:00,957,130,115,16,16
2023-12-08,Ultrasound Machines,0,0,2023-12-08 06:15:00,821,124,237,33,33
2024-06-17,Ultrasound Machines,0,0,2024-06-17 05:00:00,911,126,236,34,34
2023-09-16,Bedside Lockers,0,1,2023-09-16 11:25:00,828,125,461,67,67
2023-10-08,Anesthesia Machines,0,1,2023-10-08 05:33:00,843,125,65,9,9
2023-12-23,Anesthesia Machines,0,1,2023-12-23 23:47:00,781,118,59,7,7
2023-10-29,Sterilization Equipment (Autoclaves),0,1,2023-10-29 07:21:00,929,135,89,12,12
2024-06-23,Operation Tables,0,1,2024-06-23 12:26:00,929,126,73,10,10
2024-03-22,Surgical Lights,0,0,2024-03-22 01:25:00,824,118,35,4,4
2024-06-01,IV Stands,0,1,2024-06-01 01:10:00,955,133,452,66,66
2023-08-03,Surgical Lights,1,0,2023-08-03 01:39:00,1018,148,76,14,14
2023-05-03,Crash Carts,0,0,2023-05-03 17:29:00,802,119,18,4,4
2023-04-06,Ventilators,0,0,2023-04-06 18:29:00,719,109,128,19,19
2023-04-20,MRI Machines,0,0,2023-04-20 15:17:00,881,131,77,11,11
2023-11-19,Wheelchairs,0,1,2023-11-19 17:11:00,765,115,230,35,35
2023-12-26,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-12-26 00:58:00,804,118,327,46,46
2024-12-01,Defibrillators,0,1,2024-12-01 18:25:00,685,94,20,3,3
2024-12-06,MRI Machines,0,0,2024-12-06 09:53:00,968,138,59,10,10
2024-11-12,Suction Machines,0,0,2024-11-12 13:57:00,934,137,222,30,30
2023-05-25,Infusion Pumps / Syringe Pumps,0,0,2023-05-25 00:38:00,945,141,333,46,46
2024-03-24,MRI Machines,0,1,2024-03-24 00:50:00,831,124,100,15,15
2024-10-25,Infusion Pumps / Syringe Pumps,0,0,2024-10-25 19:46:00,863,128,294,43,43
2024-05-14,MRI Machines,0,0,2024-05-14 16:50:00,814,112,39,7,7
2024-10-23,ECG Machines,0,0,2024-10-23 15:03:00,824,115,242,34,34
2023-04-07,Suction Machines,0,0,2023-04-07 02:28:00,897,127,155,23,23
2023-01-17,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-01-17 22:46:00,713,99,251,35,35
2023-11-03,Anesthesia Machines,0,0,2023-11-03 20:44:00,780,112,61,8,8
2024-12-08,Anesthesia Machines,0,1,2024-12-08 23:18:00,812,109,38,7,7
2024-02-20,X-ray Machines,0,0,2024-02-20 19:53:00,766,111,250,37,37
2024-12-29,IV Stands,0,1,2024-12-29 23:18:00,812,112,370,52,52
2023-10-11,IV Stands,0,0,2023-10-11 09:10:00,845,116,381,55,55
2023-05-06,IV Stands,0,1,2023-05-06 16:34:00,813,117,390,58,58
2023-09-22,CT Scanners,0,0,2023-09-22 01:17:00,826,122,154,22,22
2023-09-16,CT Scanners,0,1,2023-09-16 19:38:00,829,122,129,20,20
2023-06-28,Bedside Lockers,0,0,2023-06-28 18:39:00,904,129,502,71,71
2024-04-15,Infusion Pumps / Syringe Pumps,0,0,2024-04-15 04:40:00,797,120,290,42,42
2024-09-23,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-09-23 20:17:00,955,137,297,43,43
2023-03-30,Surgical Lights,0,0,2023-03-30 11:32:00,814,119,115,15,15
2024-07-10,Bedside Lockers,0,0,2024-07-10 21:06:00,841,124,463,66,66
2023-04-03,MRI Machines,0,0,2023-04-03 22:02:00,886,125,65,7,7
2024-01-10,Anesthesia Machines,0,0,2024-01-10 18:45:00,773,113,46,7,7
2023-05-01,ECG Machines,0,0,2023-05-01 16:11:00,784,107,201,29,29
2023-10-12,Ultrasound Machines,0,0,2023-10-12 19:04:00,709,101,199,29,29
2023-12-14,Surgical Lights,0,0,2023-12-14 21:03:00,827,112,19,4,4
2023-06-06,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-06-06 08:14:00,894,122,377,54,54
2024-07-27,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-07-27 03:07:00,888,127,414,57,57
2024-10-10,Bedside Lockers,0,0,2024-10-10 02:35:00,853,120,477,69,69
2023-05-26,Operation Tables,0,0,2023-05-26 09:52:00,869,122,35,6,6
2023-07-17,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-07-17 23:09:00,974,142,388,57,57
2023-08-01,Bedside Lockers,0,0,2023-08-01 03:53:00,779,113,432,62,62
2023-02-09,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-02-09 13:06:00,910,125,335,46,46
2024-08-11,Operation Tables,0,1,2024-08-11 20:29:00,850,128,82,12,12
2023-11-02,Defibrillators,0,0,2023-11-02 07:11:00,799,119,59,9,9
2024-05-10,Defibrillators,0,0,2024-05-10 03:01:00,869,119,36,5,5
2024-06-14,Surgical Lights,0,0,2024-06-14 21:35:00,811,122,112,15,15
2023-11-08,X-ray Machines,0,0,2023-11-08 23:42:00,835,116,236,33,33
2023-04-10,Wheelchairs,0,0,2023-04-10 00:48:00,762,116,244,35,35
2023-06-07,Anesthesia Machines,0,0,2023-06-07 20:17:00,928,127,39,6,6
2024-04-21,Bedside Lockers,0,1,2024-04-21 19:01:00,746,106,410,59,59
2023-04-07,Operation Tables,0,0,2023-04-07 18:05:00,724,106,0,0,0
2024-02-13,Sterilization Equipment (Autoclaves),0,0,2024-02-13 09:33:00,710,107,79,12,12
2023-10-06,ECG Machines,1,0,2023-10-06 15:56:00,834,115,245,35,35
2023-06-12,Operation Tables,0,0,2023-06-12 18:46:00,836,119,66,7,7
2024-08-26,Infusion Pumps / Syringe Pumps,0,0,2024-08-26 12:40:00,846,115,312,41,41
2023-04-02,Ultrasound Machines,0,1,2023-04-02 03:48:00,904,122,210,29,29
2023-05-10,Surgical Lights,0,0,2023-05-10 07:30:00,789,111,63,11,11
