date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2024-10-02,IV Stands,True,False,2026-04-17 08:55:29,685,87,112,16,45
2024-01-04,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1448,202,294,38,112
2024-04-28,Defibrillators,False,True,2026-04-17 08:55:29,606,83,28,5,11
2024-03-18,Ventilators,False,False,2026-04-17 08:55:29,690,104,138,25,80
2024-08-22,IV Stands,False,False,2026-04-17 08:55:29,1277,202,96,14,45
2024-03-31,Electrosurgical Units (Cautery),True,True,2026-04-17 08:55:29,666,88,62,9,25
2024-05-22,Crash Carts,False,False,2026-04-17 08:55:29,750,107,63,9,23
2024-03-26,CT Scanners,False,False,2026-04-17 08:55:29,886,117,71,9,22
2024-04-04,Wheelchairs,False,False,2026-04-17 08:55:29,1024,136,69,11,31
2024-03-10,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,914,136,176,30,92
2024-08-13,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,579,81,74,11,31
2024-05-21,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,856,111,90,17,47
2024-05-06,Wheelchairs,False,False,2026-04-17 08:55:29,1023,152,95,16,43
2024-05-14,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1088,181,138,21,61
2024-01-12,Wheelchairs,False,False,2026-04-17 08:55:29,666,111,135,18,52
2024-01-17,Stretchers,False,False,2026-04-17 08:55:29,717,94,127,16,52
2024-07-01,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,606,91,117,18,54
2024-03-04,Defibrillators,False,False,2026-04-17 08:55:29,818,104,107,14,41
2024-01-27,X-ray Machines,False,True,2026-04-17 08:55:29,1327,215,167,27,79
2024-07-08,IV Stands,False,False,2026-04-17 08:55:29,1217,175,190,26,75
2024-11-28,CT Scanners,False,False,2026-04-17 08:55:29,1054,145,175,34,103
2024-05-03,Crash Carts,False,False,2026-04-17 08:55:29,882,114,35,7,19
2024-08-20,Stretchers,False,False,2026-04-17 08:55:29,891,119,131,18,50
2024-01-30,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1042,134,76,15,43
2024-05-12,IV Stands,False,True,2026-04-17 08:55:29,568,87,83,13,39
2024-10-31,X-ray Machines,False,False,2026-04-17 08:55:29,1315,173,233,42,132
2024-09-30,IV Stands,False,False,2026-04-17 08:55:29,1266,199,171,26,80
2024-05-13,IV Stands,False,False,2026-04-17 08:55:29,915,134,123,21,55
2024-05-21,Wheelchairs,False,False,2026-04-17 08:55:29,1250,171,232,34,100
2024-07-22,Crash Carts,False,False,2026-04-17 08:55:29,638,106,92,14,44
2024-12-24,IV Stands,False,False,2026-04-17 08:55:29,1290,199,91,18,53
2024-11-17,Wheelchairs,False,True,2026-04-17 08:55:29,748,113,116,18,61
2024-02-22,X-ray Machines,False,False,2026-04-17 08:55:29,1674,213,205,26,75
2024-06-23,Ventilators,False,True,2026-04-17 08:55:29,1246,173,106,18,54
2024-01-06,CT Scanners,False,True,2026-04-17 08:55:29,615,85,43,7,21
2024-10-02,IV Stands,False,False,2026-04-17 08:55:29,1328,218,261,46,136
2024-08-04,Defibrillators,False,True,2026-04-17 08:55:29,938,130,67,9,32
2024-12-12,Stretchers,False,False,2026-04-17 08:55:29,586,90,57,8,22
2024-08-18,Ventilators,False,True,2026-04-17 08:55:29,709,112,77,14,46
2024-07-18,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1152,158,295,37,111
2024-12-01,Defibrillators,False,True,2026-04-17 08:55:29,572,91,51,9,25
2024-03-08,Defibrillators,False,False,2026-04-17 08:55:29,1192,179,112,17,50
2024-06-03,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,866,117,165,22,67
2024-04-03,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1140,162,146,23,65
2024-08-04,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,613,89,142,19,57
2024-01-18,Wheelchairs,False,False,2026-04-17 08:55:29,989,133,227,29,89
2024-12-14,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1609,212,299,44,129
2024-10-13,Stretchers,False,True,2026-04-17 08:55:29,922,138,58,9,28
2024-05-16,IV Stands,False,False,2026-04-17 08:55:29,1517,198,180,28,83
2024-10-21,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1440,196,231,33,99
2024-05-09,Ventilators,False,False,2026-04-17 08:55:29,1160,164,223,33,101
2024-05-11,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1565,205,202,38,121
2024-01-08,Stretchers,False,False,2026-04-17 08:55:29,748,108,165,26,82
2024-03-29,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1222,162,158,28,82
2024-11-29,Stretchers,False,False,2026-04-17 08:55:29,1500,218,265,44,130
2024-06-23,Defibrillators,False,True,2026-04-17 08:55:29,1127,147,63,9,28
2024-10-14,IV Stands,False,False,2026-04-17 08:55:29,786,131,142,19,59
2024-08-19,IV Stands,False,False,2026-04-17 08:55:29,950,141,209,30,91
2024-04-05,CT Scanners,False,False,2026-04-17 08:55:29,1254,196,62,10,30
2024-05-24,Ventilators,False,False,2026-04-17 08:55:29,731,96,49,9,28
2024-12-01,Defibrillators,False,True,2026-04-17 08:55:29,939,143,177,28,83
2024-12-12,Stretchers,False,False,2026-04-17 08:55:29,788,114,57,10,35
2024-11-18,X-ray Machines,False,False,2026-04-17 08:55:29,834,121,102,15,47
2024-02-16,Crash Carts,False,False,2026-04-17 08:55:29,817,109,85,11,33
2024-08-28,Stretchers,False,False,2026-04-17 08:55:29,658,102,125,16,44
2024-11-23,Surgical Instrument Sets,True,True,2026-04-17 08:55:29,1142,187,56,10,31
2024-12-09,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1331,168,128,18,52
2024-01-11,Stretchers,False,False,2026-04-17 08:55:29,883,113,52,9,31
2024-01-27,Crash Carts,False,True,2026-04-17 08:55:29,1344,190,344,44,129
2024-04-04,Crash Carts,True,False,2026-04-17 08:55:29,1394,212,175,34,99
2024-11-14,Wheelchairs,False,False,2026-04-17 08:55:29,1200,168,138,20,60
2024-07-24,CT Scanners,False,False,2026-04-17 08:55:29,1262,195,261,47,143
2024-04-20,Defibrillators,False,True,2026-04-17 08:55:29,1052,139,163,28,84
2024-10-03,IV Stands,False,False,2026-04-17 08:55:29,1237,166,145,23,72
2024-02-24,IV Stands,False,True,2026-04-17 08:55:29,574,80,113,17,50
2024-05-30,Stretchers,False,False,2026-04-17 08:55:29,580,80,96,14,36
2024-10-21,X-ray Machines,False,False,2026-04-17 08:55:29,746,121,96,15,44
2024-05-16,CT Scanners,False,False,2026-04-17 08:55:29,696,89,81,14,36
2024-08-17,Stretchers,False,True,2026-04-17 08:55:29,734,94,113,18,55
2024-02-15,X-ray Machines,False,False,2026-04-17 08:55:29,1247,162,150,19,61
2024-12-23,IV Stands,False,False,2026-04-17 08:55:29,1373,183,131,26,79
2024-08-24,Ventilators,False,True,2026-04-17 08:55:29,565,94,83,15,44
2024-02-25,Defibrillators,False,True,2026-04-17 08:55:29,1314,183,61,9,26
2024-01-29,Defibrillators,False,False,2026-04-17 08:55:29,1301,199,259,43,135
2024-04-09,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,751,98,139,19,61
2024-03-05,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,641,82,27,5,14
2024-04-12,CT Scanners,False,False,2026-04-17 08:55:29,801,115,136,27,76
2024-03-13,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1632,208,82,11,37
2024-12-26,Crash Carts,False,False,2026-04-17 08:55:29,1119,142,231,34,106
2024-10-22,CT Scanners,False,False,2026-04-17 08:55:29,503,83,85,13,45
2024-02-15,Defibrillators,False,False,2026-04-17 08:55:29,1376,177,94,12,32
2024-04-07,X-ray Machines,False,True,2026-04-17 08:55:29,554,86,103,13,38
2024-07-13,IV Stands,False,True,2026-04-17 08:55:29,973,158,131,25,73
2024-01-13,Wheelchairs,True,True,2026-04-17 08:55:29,1179,187,125,16,48
2024-07-19,Ventilators,False,False,2026-04-17 08:55:29,757,119,99,15,49
2024-08-27,Crash Carts,False,False,2026-04-17 08:55:29,1030,149,150,21,57
2024-04-14,Crash Carts,False,True,2026-04-17 08:55:29,1402,183,158,28,78
2024-02-20,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,986,138,174,24,69
2024-09-22,Crash Carts,True,True,2026-04-17 08:55:29,1304,182,125,19,56
2024-10-28,Wheelchairs,False,False,2026-04-17 08:55:29,1377,220,346,47,135
2024-09-03,IV Stands,False,False,2026-04-17 08:55:29,1366,205,201,40,114
2024-06-20,Defibrillators,False,False,2026-04-17 08:55:29,1007,146,170,27,82
2024-09-17,IV Stands,False,False,2026-04-17 08:55:29,1122,147,139,25,74
2024-09-25,Wheelchairs,False,False,2026-04-17 08:55:29,1593,216,92,13,37
2024-04-20,Defibrillators,False,True,2026-04-17 08:55:29,1020,153,117,19,52
2024-10-14,Defibrillators,False,False,2026-04-17 08:55:29,1223,169,56,11,32
2024-10-03,CT Scanners,False,False,2026-04-17 08:55:29,1231,179,251,43,130
2024-10-17,Stretchers,False,False,2026-04-17 08:55:29,1329,174,237,32,98
2024-12-28,Ventilators,False,True,2026-04-17 08:55:29,649,93,37,6,16
2024-03-01,Stretchers,False,False,2026-04-17 08:55:29,1143,174,54,9,25
2024-05-22,Ventilators,False,False,2026-04-17 08:55:29,1208,173,174,22,68
2024-11-15,Crash Carts,False,False,2026-04-17 08:55:29,1281,161,143,23,70
2024-01-31,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,844,113,99,13,42
2024-06-24,X-ray Machines,False,False,2026-04-17 08:55:29,1330,169,220,29,84
2024-02-13,Defibrillators,False,False,2026-04-17 08:55:29,536,82,71,11,39
2024-12-06,Ventilators,False,False,2026-04-17 08:55:29,1231,158,205,30,89
2024-10-01,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1073,158,138,25,77
2024-04-08,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1112,155,238,36,102
2024-09-12,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,741,118,133,18,54
2024-02-21,Wheelchairs,False,False,2026-04-17 08:55:29,1603,214,233,40,119
2024-04-16,Ventilators,False,False,2026-04-17 08:55:29,1471,207,307,40,122
2024-01-21,X-ray Machines,False,True,2026-04-17 08:55:29,786,127,38,7,21
2024-04-21,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,516,81,135,17,51
2024-08-17,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,804,114,91,13,36
2024-09-12,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,743,93,99,16,50
2024-11-27,Ventilators,False,False,2026-04-17 08:55:29,1171,182,196,36,108
2024-11-25,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,617,85,87,13,36
2024-09-15,Wheelchairs,False,True,2026-04-17 08:55:29,1509,198,204,26,82
2024-07-21,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,869,109,190,24,70
2024-06-09,Stretchers,False,True,2026-04-17 08:55:29,896,135,165,23,69
2024-03-12,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1526,196,154,21,64
2024-03-14,Crash Carts,False,False,2026-04-17 08:55:29,829,111,121,21,64
2024-03-16,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,894,122,47,6,21
2024-07-25,Defibrillators,False,False,2026-04-17 08:55:29,894,123,61,12,33
2024-05-03,Wheelchairs,False,False,2026-04-17 08:55:29,790,118,166,26,80
2024-01-25,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1440,212,92,17,48
2024-03-30,IV Stands,True,True,2026-04-17 08:55:29,708,111,156,21,59
2024-04-01,X-ray Machines,False,False,2026-04-17 08:55:29,1731,220,209,27,83
2024-01-31,Stretchers,True,False,2026-04-17 08:55:29,1310,169,213,41,114
2024-08-18,Crash Carts,False,True,2026-04-17 08:55:29,1287,203,122,22,68
2024-03-05,Wheelchairs,False,False,2026-04-17 08:55:29,1344,175,62,9,24
2024-05-25,Stretchers,False,True,2026-04-17 08:55:29,1581,210,214,39,114
2024-02-19,Defibrillators,False,False,2026-04-17 08:55:29,1647,207,235,46,142
2024-11-21,Stretchers,False,False,2026-04-17 08:55:29,858,113,96,16,47
2024-03-27,Crash Carts,False,False,2026-04-17 08:55:29,657,104,145,19,58
2024-03-28,Ventilators,False,False,2026-04-17 08:55:29,1039,132,132,21,64
2024-05-31,X-ray Machines,False,False,2026-04-17 08:55:29,1194,195,163,24,76
2024-04-02,Defibrillators,False,False,2026-04-17 08:55:29,980,147,50,8,20
2024-05-30,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1062,145,205,30,94
2024-11-18,CT Scanners,False,False,2026-04-17 08:55:29,865,114,55,7,20
2024-10-28,Ventilators,False,False,2026-04-17 08:55:29,1373,214,306,49,146
2024-02-10,Ventilators,False,True,2026-04-17 08:55:29,861,111,48,9,29
2024-03-28,IV Stands,False,False,2026-04-17 08:55:29,1340,208,88,12,37
2024-09-06,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1620,216,140,21,65
2024-04-06,Defibrillators,False,True,2026-04-17 08:55:29,1395,178,284,38,116
2024-09-23,Crash Carts,False,False,2026-04-17 08:55:29,1021,154,178,24,72
2024-10-09,Stretchers,False,False,2026-04-17 08:55:29,799,126,99,14,42
2024-12-22,Ventilators,False,True,2026-04-17 08:55:29,1251,180,217,41,123
2024-06-22,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,498,80,98,19,57
2024-08-21,Crash Carts,False,False,2026-04-17 08:55:29,1006,167,97,15,41
2024-01-31,CT Scanners,False,False,2026-04-17 08:55:29,775,105,76,11,32
2024-02-03,X-ray Machines,False,True,2026-04-17 08:55:29,1069,164,164,27,75
2024-03-21,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,988,147,68,9,26
2024-03-26,X-ray Machines,False,False,2026-04-17 08:55:29,874,142,77,14,45
2024-04-21,IV Stands,False,True,2026-04-17 08:55:29,770,98,124,22,66
2024-08-05,Crash Carts,True,False,2026-04-17 08:55:29,962,141,138,23,67
2024-12-25,Stretchers,False,False,2026-04-17 08:55:29,1616,207,313,44,134
2024-12-22,X-ray Machines,True,True,2026-04-17 08:55:29,835,107,53,9,25
2024-02-18,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1599,216,340,49,143
2024-09-15,Stretchers,False,True,2026-04-17 08:55:29,1364,198,130,20,59
2024-11-14,Stretchers,False,False,2026-04-17 08:55:29,548,80,33,6,17
2024-09-16,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1053,159,44,8,25
2024-02-26,Crash Carts,False,False,2026-04-17 08:55:29,1041,137,127,19,56
2024-07-24,Ventilators,False,False,2026-04-17 08:55:29,833,137,111,16,45
2024-03-10,X-ray Machines,True,True,2026-04-17 08:55:29,1229,180,185,34,97
2024-08-23,Ventilators,False,False,2026-04-17 08:55:29,1326,175,107,17,49
2024-02-07,IV Stands,False,False,2026-04-17 08:55:29,1674,211,67,11,34
2024-11-21,Stretchers,False,False,2026-04-17 08:55:29,1374,219,117,20,60
2024-05-08,X-ray Machines,False,False,2026-04-17 08:55:29,665,84,109,15,41
2024-12-19,Wheelchairs,False,False,2026-04-17 08:55:29,1288,212,243,46,142
2024-10-10,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1190,153,115,16,47
2024-02-08,IV Stands,False,False,2026-04-17 08:55:29,714,104,153,21,62
2024-02-23,IV Stands,False,False,2026-04-17 08:55:29,844,129,134,17,49
2024-08-15,X-ray Machines,False,False,2026-04-17 08:55:29,1070,149,76,11,34
2024-11-02,Stretchers,False,True,2026-04-17 08:55:29,670,104,104,18,51
2024-05-07,IV Stands,False,False,2026-04-17 08:55:29,637,98,77,11,37
2024-04-10,Wheelchairs,False,False,2026-04-17 08:55:29,853,113,130,19,53
2024-07-16,Wheelchairs,False,False,2026-04-17 08:55:29,1297,170,107,21,65
2024-04-13,Crash Carts,False,True,2026-04-17 08:55:29,1159,167,186,31,89
2024-11-04,CT Scanners,False,False,2026-04-17 08:55:29,1344,216,168,29,89
2024-07-14,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,885,136,213,32,93
2024-02-18,Wheelchairs,False,True,2026-04-17 08:55:29,736,118,163,27,83
2024-03-16,X-ray Machines,False,True,2026-04-17 08:55:29,1307,180,316,40,117
2024-09-04,X-ray Machines,False,False,2026-04-17 08:55:29,1394,204,385,49,148
2024-12-24,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1010,132,107,20,61
2024-07-03,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1291,212,252,38,112
2024-05-18,Stretchers,False,True,2026-04-17 08:55:29,766,98,79,14,39
2024-10-04,IV Stands,False,False,2026-04-17 08:55:29,1146,146,52,7,17
2024-10-01,CT Scanners,False,False,2026-04-17 08:55:29,1123,156,50,10,27
2024-05-10,Wheelchairs,False,False,2026-04-17 08:55:29,729,119,41,6,15
2024-07-12,Ventilators,False,False,2026-04-17 08:55:29,765,106,92,16,50
2024-02-03,Ventilators,True,True,2026-04-17 08:55:29,1402,218,222,32,96
2024-03-21,Wheelchairs,False,False,2026-04-17 08:55:29,719,104,89,14,41
2024-11-28,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,670,109,47,7,20
2024-07-22,Ventilators,False,False,2026-04-17 08:55:29,940,136,112,16,44
2024-07-27,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1045,155,179,30,87
2024-03-09,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1684,215,345,53,159
2024-10-12,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1221,192,223,29,87
2024-11-24,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,781,100,94,13,44
2024-03-11,Crash Carts,False,False,2026-04-17 08:55:29,918,124,150,24,68
2024-03-07,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1318,184,104,17,54
2024-06-23,Ventilators,False,True,2026-04-17 08:55:29,1009,168,187,30,87
2024-10-25,Stretchers,False,False,2026-04-17 08:55:29,631,96,60,9,22
2024-08-25,CT Scanners,False,True,2026-04-17 08:55:29,750,115,135,24,69
2024-07-17,Defibrillators,False,False,2026-04-17 08:55:29,1086,180,241,41,130
2024-07-26,Wheelchairs,False,False,2026-04-17 08:55:29,1393,195,127,17,46
2024-02-08,IV Stands,False,False,2026-04-17 08:55:29,525,82,143,19,50
2024-07-04,Wheelchairs,False,False,2026-04-17 08:55:29,1004,166,203,28,83
2024-06-06,IV Stands,False,False,2026-04-17 08:55:29,918,127,47,9,33
2024-06-21,Ventilators,False,False,2026-04-17 08:55:29,1287,207,75,14,43
2024-02-06,Defibrillators,True,False,2026-04-17 08:55:29,625,100,36,6,21
2024-03-26,IV Stands,False,False,2026-04-17 08:55:29,538,87,81,13,38
2024-08-31,Stretchers,False,True,2026-04-17 08:55:29,1386,182,220,29,81
2024-08-09,Defibrillators,False,False,2026-04-17 08:55:29,678,95,111,15,48
2024-04-09,X-ray Machines,False,False,2026-04-17 08:55:29,1492,199,230,35,99
2024-08-16,Ventilators,False,False,2026-04-17 08:55:29,1035,154,91,16,47
2024-12-23,Ventilators,False,False,2026-04-17 08:55:29,1192,161,131,22,66
2024-08-04,CT Scanners,True,True,2026-04-17 08:55:29,1167,192,263,35,111
2024-01-10,CT Scanners,False,False,2026-04-17 08:55:29,925,132,172,23,71
2024-07-10,Stretchers,False,False,2026-04-17 08:55:29,788,111,52,7,16
2024-12-08,Stretchers,False,True,2026-04-17 08:55:29,1137,166,91,15,43
2024-07-23,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1059,146,187,29,85
2024-09-19,Wheelchairs,False,False,2026-04-17 08:55:29,1402,185,183,33,95
2024-08-02,Crash Carts,False,False,2026-04-17 08:55:29,774,101,63,12,34
2024-08-07,Defibrillators,False,False,2026-04-17 08:55:29,1290,211,156,26,76
2024-10-18,IV Stands,False,False,2026-04-17 08:55:29,1501,198,265,37,111
2024-03-31,Wheelchairs,False,True,2026-04-17 08:55:29,828,124,86,16,48
2024-07-24,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1349,176,206,27,84
2024-08-31,X-ray Machines,False,True,2026-04-17 08:55:29,1379,205,182,35,109
2024-11-12,Stretchers,False,False,2026-04-17 08:55:29,1171,149,149,29,88
2024-06-16,Ventilators,False,True,2026-04-17 08:55:29,1182,188,209,29,85
2024-11-13,Stretchers,False,False,2026-04-17 08:55:29,1227,200,164,31,89
2024-05-19,CT Scanners,False,True,2026-04-17 08:55:29,593,90,137,21,60
2024-12-01,IV Stands,False,True,2026-04-17 08:55:29,605,87,102,17,45
2024-12-05,Defibrillators,False,False,2026-04-17 08:55:29,1086,145,174,24,72
2024-07-28,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,973,133,64,11,32
2024-10-28,Defibrillators,False,False,2026-04-17 08:55:29,944,137,82,13,33
2024-10-10,CT Scanners,False,False,2026-04-17 08:55:29,970,144,106,16,51
2024-01-10,IV Stands,False,False,2026-04-17 08:55:29,571,86,98,19,61
2024-05-19,Stretchers,False,True,2026-04-17 08:55:29,1270,195,93,14,39
2024-10-14,CT Scanners,False,False,2026-04-17 08:55:29,1023,146,267,34,99
2024-05-22,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1219,164,65,11,30
2024-05-07,Crash Carts,False,False,2026-04-17 08:55:29,727,106,112,19,52
2024-03-22,Crash Carts,False,False,2026-04-17 08:55:29,1482,215,278,39,118
2024-09-23,Stretchers,False,False,2026-04-17 08:55:29,1093,167,75,11,30
2024-10-28,Wheelchairs,False,False,2026-04-17 08:55:29,910,122,66,9,25
2024-01-19,Crash Carts,False,False,2026-04-17 08:55:29,992,151,165,30,93
2024-06-20,Wheelchairs,False,False,2026-04-17 08:55:29,748,99,59,9,21
2024-02-24,Defibrillators,False,True,2026-04-17 08:55:29,915,145,115,20,56
2024-05-04,X-ray Machines,True,True,2026-04-17 08:55:29,895,132,76,12,39
2024-01-13,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1204,176,194,29,88
2024-04-29,Crash Carts,False,False,2026-04-17 08:55:29,712,97,62,9,28
2024-07-22,Stretchers,False,False,2026-04-17 08:55:29,1272,197,310,44,136
2024-09-09,Defibrillators,False,False,2026-04-17 08:55:29,525,83,131,18,50
